,Unnamed: 0,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventId,eventPeriod,eventTime,teamId,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min,relative_real_x,relative_real_y,real_x,real_y,passDistance,passAngle,Angle,Distance,teamName
441,441,Pass,Successful,False,False,False,,,,,41267067,SECOND_HALF,3418617,10757,210309.0,0.54848,0.380697,41267068.0,210306.0,0.804932,0.435211,,,Leonardo,Bonucci,3418.617,56.97695,54.735376,45.697155,37.29664,39.973185,18.35410978060762,18.171546874661487,Forward,middle,Italy
2105,2105,Pass,Successful,False,False,False,,,,,41267077,SECOND_HALF,3421640,10757,210306.0,0.752871,0.449951,41267078.0,210309.0,0.603678,0.370162,,,Alessandro,Florenzi,3421.64,57.02733333333333,41.050104000000005,38.86701,51.195228,47.244855,13.15719680704826,219.54989949595483,Backward,short,Italy
443,443,Pass,Successful,False,False,False,,,,,41267083,SECOND_HALF,3427611,10757,210309.0,0.55543,0.433571,41267084.0,210301.0,0.257649,0.487847,,,Leonardo,Bonucci,3427.611,57.12685,17.520132,51.223935,37.769239999999996,45.524955,21.03579681961356,164.28108819600925,Backward,middle,Italy
1441,1441,Pass,Successful,False,False,False,,,,,41267119,SECOND_HALF,3429483,10757,210301.0,0.22405,0.497622,41267120.0,210302.0,0.0315992,0.58408,,,Manuel,Locatelli,3429.483,57.15805,2.1487456000000003,61.3284,15.2354,52.25031,15.927091430425689,145.25131588642682,Backward,middle,Italy
669,669,Pass,Successful,False,True,False,,,,,41267120,SECOND_HALF,3430629,10757,210302.0,0.0315992,0.58408,41267121.0,210304.0,0.158459,0.828981,,,Leonardo,Spinazzola,3430.629,57.17715,10.775212,87.043005,2.1487456000000003,61.3284,27.122994540727863,71.4549664207317,Side,middle,Italy
2106,2106,Pass,Successful,True,True,False,,,,,41267212,SECOND_HALF,3476820,10757,210306.0,1.0,1.0,41267213.0,210308.0,0.398559,0.916857,,,Alessandro,Florenzi,3476.82,57.947,27.102012,96.269985,68.0,105.0,41.819356575016414,192.0494233640525,Backward,long,Italy
1714,1714,Pass,Unsuccessful,False,False,False,,,,,41260140,SECOND_HALF,3507319,10758,210324.0,0.50838,0.04538,41260141.0,,0.695199,0.519796,,,Jiri,Pavlenka,3507.319,58.45531666666667,47.273532,54.57858,34.569840000000006,4.7649,51.408039308781895,75.6931483014879,Side,long,Czech
1443,1443,Pass,Unsuccessful,False,False,False,,,,,41267275,SECOND_HALF,3515230,10757,210301.0,0.282527,0.524937,41267276.0,,0.276669,0.548741,,,Manuel,Locatelli,3515.23,58.58716666666667,18.813492,57.617805000000004,19.211835999999998,55.118384999999996,2.530963903088315,99.05533375506258,Side,short,Italy
2241,2241,Pass,Successful,False,False,False,,,,,41260194,SECOND_HALF,3516170,10758,210338.0,0.728576,0.449295,41260195.0,210340.0,0.578773,0.801523,,,Tomas,Soucek,3516.17,58.602833333333336,39.356564,84.159915,49.543168,47.175975,38.36116159576527,105.39932278527101,Side,long,Czech
1324,1324,Pass,Successful,False,False,False,,,,,41267304,SECOND_HALF,3524038,10757,210303.0,0.543798,0.286779,41267305.0,210311.0,0.815669,0.364417,,,Jorginho,,3524.038,58.73396666666667,55.465492,38.263785,36.978264,30.111795,20.204765281588493,23.79520235701483,Forward,middle,Italy
1178,1178,Pass,Successful,False,False,False,,,,,41267311,SECOND_HALF,3527996,10757,210311.0,0.852763,0.393721,41267312.0,210306.0,0.81655,0.2842,,,Nicolo,Barella,3527.996,58.799933333333335,55.5254,29.841,57.987884,41.340705,11.760401461569286,257.91352475251404,Side,short,Italy
2109,2109,Pass,Successful,False,False,False,,,,,41267322,SECOND_HALF,3530738,10757,210306.0,0.783285,0.288763,41267323.0,210309.0,0.591218,0.20598,,,Alessandro,Florenzi,3530.738,58.84563333333333,40.202824,21.6279,53.26338,30.320114999999998,15.688617677646457,213.64502692758464,Backward,middle,Italy
445,445,Pass,Successful,False,False,False,,,,,41267328,SECOND_HALF,3533478,10757,210309.0,0.556772,0.217834,41267329.0,210308.0,0.284843,0.263777,,,Leonardo,Bonucci,3533.478,58.8913,19.369324000000002,27.696585,37.860496000000005,22.87257,19.110064433533683,165.37845585511718,Backward,middle,Italy
1996,1996,Pass,Successful,False,False,False,,,,,41267335,SECOND_HALF,3538122,10757,210308.0,0.363974,0.341248,41267336.0,210306.0,0.77021,0.363518,,,Giorgio,Chiellini,3538.122,58.9687,52.37428,38.16939,24.750232,35.83104,27.722840919155523,4.838499806296795,Forward,middle,Italy
2111,2111,Pass,Successful,False,False,False,,,,,41267344,SECOND_HALF,3541030,10757,210306.0,0.79715,0.405731,41267345.0,210311.0,0.944654,0.533206,,,Alessandro,Florenzi,3541.03,59.01716666666667,64.236472,55.98663,54.2062,42.601755000000004,16.7260645448835,53.15307881229262,Forward,middle,Italy
1180,1180,Pass,Successful,False,False,False,,,,,41267350,SECOND_HALF,3543674,10757,210311.0,0.958064,0.540689,41267351.0,210303.0,0.729364,0.503538,,,Nicolo,Barella,3543.674,59.06123333333333,49.596752,52.87149,65.148352,56.772344999999994,16.033369336824528,194.08115633998926,Backward,middle,Italy
1326,1326,Pass,Successful,False,False,False,,,,,41267362,SECOND_HALF,3549590,10757,210303.0,0.51136,0.464752,41267363.0,210308.0,0.195846,0.44909,,,Jorginho,,3549.59,59.15983333333334,13.317528,47.15445,34.77248,48.79896,21.517885083399904,184.38311886462103,Backward,middle,Italy
1998,1998,Pass,Successful,False,False,False,,,,,41267369,SECOND_HALF,3552009,10757,210308.0,0.21512,0.446903,41267370.0,210309.0,0.54,0.395742,,,Giorgio,Chiellini,3552.009,59.20015,36.72,41.55291,14.628160000000001,46.924815,22.73558351823469,346.3330657693399,Forward,middle,Italy
447,447,Pass,Successful,False,False,False,,,,,41267374,SECOND_HALF,3556359,10757,210309.0,0.549295,0.404072,41267375.0,210303.0,0.442639,0.459459,,,Leonardo,Bonucci,3556.359,59.27265,30.099452,48.243195,37.35206,42.42756,9.296339777293483,141.27498639527096,Backward,short,Italy
1328,1328,Pass,Successful,False,False,False,,,,,41267379,SECOND_HALF,3559735,10757,210303.0,0.432764,0.479696,41267380.0,210309.0,0.614688,0.40485,,,Jorginho,,3559.735,59.32891666666667,41.798784,42.50925,29.427951999999998,50.36808,14.656012190944846,327.57339138192316,Forward,short,Italy
449,449,Pass,Successful,False,False,False,,,,,41267387,SECOND_HALF,3562678,10757,210309.0,0.612666,0.419068,41267388.0,210301.0,0.606705,0.500021,,,Leonardo,Bonucci,3562.678,59.377966666666666,41.25594,52.502205000000004,41.661288000000006,44.00214,8.509724555197373,92.73023187655917,Side,short,Italy
1445,1445,Pass,Successful,False,False,False,,,,,41267388,SECOND_HALF,3563380,10757,210301.0,0.606705,0.500021,41267389.0,210306.0,0.786258,0.426064,,,Manuel,Locatelli,3563.38,59.38966666666667,53.465544,44.73672,41.25594,52.502205000000004,14.469871703717384,327.5430487428303,Forward,short,Italy
2113,2113,Pass,Successful,False,False,False,,,,,41267400,SECOND_HALF,3565504,10757,210306.0,0.836507,0.435571,41267401.0,210311.0,0.948072,0.542989,,,Alessandro,Florenzi,3565.504,59.425066666666666,64.468896,57.013845,56.882476,45.734955,13.59290726991471,56.07438862500902,Forward,short,Italy
1182,1182,Pass,Successful,False,False,False,,,,,41267403,SECOND_HALF,3567859,10757,210311.0,0.920659,0.549672,41267404.0,210301.0,0.755656,0.479519,,,Nicolo,Barella,3567.859,59.46431666666667,51.384608,50.349495,62.604812,57.71556,13.422067329060793,213.2849027645387,Backward,short,Italy
1448,1448,Pass,Successful,False,False,False,,,,,41267409,SECOND_HALF,3570369,10757,210301.0,0.715279,0.469362,41267410.0,210308.0,0.265392,0.482688,,,Manuel,Locatelli,3570.369,59.506150000000005,18.046656000000002,50.68224,48.638972,49.28301,30.624298242355792,177.38123326489222,Backward,long,Italy
2000,2000,Pass,Successful,False,False,False,,,,,41267415,SECOND_HALF,3575700,10757,210308.0,0.242879,0.644922,41267416.0,210302.0,0.0532968,0.733511,,,Giorgio,Chiellini,3575.7,59.595,3.6241824,77.018655,16.515772000000002,67.71681,15.89708787227564,144.18790567254405,Backward,middle,Italy
673,673,Pass,Successful,False,False,False,,,,,41267429,SECOND_HALF,3581402,10757,210302.0,0.0275128,0.886752,41267430.0,210304.0,0.0310396,0.826533,,,Leonardo,Spinazzola,3581.402,59.69003333333333,2.1106928,86.78596499999999,1.8708704,93.10896,6.327541430410934,272.1721079886764,Side,short,Italy
790,790,Pass,Successful,False,False,False,,,,,41267438,SECOND_HALF,3583645,10757,210304.0,0.0200372,0.801408,41267439.0,210308.0,0.0657326,0.633886,,,Lorenzo,Insigne,3583.645,59.72741666666666,4.4698168,66.55802999999999,1.3625296,84.14784,17.86215691285306,280.0180978702511,Side,middle,Italy
2002,2002,Pass,Successful,False,False,False,,,,,41267446,SECOND_HALF,3586240,10757,210308.0,0.0753914,0.62363,41267447.0,210303.0,0.258748,0.620573,,,Giorgio,Chiellini,3586.24,59.77066666666666,17.594863999999998,65.160165,5.1266152,65.48115,12.472379865483827,358.5252921467173,Forward,short,Italy
1329,1329,Pass,Successful,False,False,False,,,,,41267447,SECOND_HALF,3586984,10757,210303.0,0.258748,0.620573,41267448.0,210308.0,0.0939233,0.608773,,,Jorginho,,3586.984,59.78306666666666,6.3867844,63.921165,17.594863999999998,65.160165,11.276354433944338,186.30816388514177,Backward,short,Italy
2004,2004,Pass,Successful,False,False,False,,,,,41267465,SECOND_HALF,3590278,10757,210308.0,0.0877053,0.665836,41267466.0,210304.0,0.0252923,0.631494,,,Giorgio,Chiellini,3590.278,59.83796666666667,1.7198764,66.30687,5.9639604,69.91278,5.569096509053867,220.35229682579973,Backward,short,Italy
791,791,Pass,Successful,False,False,False,,,,,41267466,SECOND_HALF,3591252,10757,210304.0,0.0252923,0.631494,41267467.0,210309.0,0.292903,0.372844,,,Lorenzo,Insigne,3591.252,59.8542,19.917404,39.14862,1.7198764,66.30687,32.6912917122475,303.82426941323735,Forward,long,Italy
451,451,Pass,Successful,False,False,False,,,,,41267474,SECOND_HALF,3597103,10757,210309.0,0.398387,0.319633,41267475.0,210306.0,0.647559,0.416318,,,Leonardo,Bonucci,3597.103,59.95171666666667,44.034012,43.713390000000004,27.090315999999998,33.561465,19.752225579565486,30.92820581142081,Forward,middle,Italy
2115,2115,Pass,Successful,False,False,False,,,,,41267484,SECOND_HALF,3600695,10757,210306.0,0.676647,0.441285,41267485.0,210310.0,0.678627,0.573812,,,Alessandro,Florenzi,3600.695,60.01158333333333,46.146636,60.25026,46.011995999999996,46.334925,13.915986349943902,89.44564302377484,Side,short,Italy
2209,2209,Pass,Successful,False,False,False,,,,,41267485,SECOND_HALF,3601697,10757,210310.0,0.678627,0.573812,41267486.0,210306.0,0.725433,0.465643,,,Domenico,Berardi,3601.697,60.02828333333333,49.329444,48.892514999999996,46.146636,60.25026,11.795280337910118,285.6545925529736,Side,short,Italy
2116,2116,Pass,Successful,False,False,False,,,,,41267486,SECOND_HALF,3602929,10757,210306.0,0.725433,0.465643,41267487.0,210311.0,0.929436,0.526987,,,Alessandro,Florenzi,3602.929,60.04881666666667,63.201648000000006,55.333635,49.329444,48.892514999999996,15.294641894206485,24.90631091355698,Forward,middle,Italy
1183,1183,Pass,Successful,False,False,False,,,,,41267487,SECOND_HALF,3604495,10757,210311.0,0.929436,0.526987,41267488.0,210306.0,0.781391,0.497252,,,Nicolo,Barella,3604.495,60.07491666666667,53.134587999999994,52.21146,63.201648000000006,55.333635,10.540098375927297,197.23063468153467,Backward,short,Italy
2119,2119,Pass,Successful,False,False,False,,,,,41267497,SECOND_HALF,3607444,10757,210306.0,0.78175,0.487478,41267498.0,210301.0,0.691709,0.494964,,,Alessandro,Florenzi,3607.444,60.12406666666666,47.036212,51.97122,53.159,51.185190000000006,6.173036210313689,172.68450778768567,Backward,short,Italy
1449,1449,Pass,Successful,False,False,False,,,,,41267498,SECOND_HALF,3608266,10757,210301.0,0.691709,0.494964,41267499.0,210306.0,0.786796,0.479956,,,Manuel,Locatelli,3608.266,60.13776666666667,53.502128000000006,50.395379999999996,47.036212,51.97122,6.6551740341373575,346.3031819013927,Forward,short,Italy
2121,2121,Pass,Successful,False,False,False,,,,,41267503,SECOND_HALF,3609686,10757,210306.0,0.78194,0.477685,41267504.0,210301.0,0.679778,0.483361,,,Alessandro,Florenzi,3609.686,60.161433333333335,46.224904,50.752905,53.17192,50.156925,6.972533504018175,175.0966379686913,Backward,short,Italy
1452,1452,Pass,Successful,False,False,False,,,,,41267507,SECOND_HALF,3611261,10757,210301.0,0.671326,0.49812,41267508.0,210304.0,0.456253,0.56342,,,Manuel,Locatelli,3611.261,60.18768333333333,31.025204000000002,59.1591,45.650168,52.3026,16.15243524213287,154.88179870808028,Backward,middle,Italy
793,793,Pass,Unsuccessful,False,False,False,,,,,41267508,SECOND_HALF,3612108,10757,210304.0,0.456253,0.56342,41267509.0,,0.59143,0.867998,,,Lorenzo,Insigne,3612.108,60.201800000000006,40.217240000000004,91.13979,31.025204000000002,59.1591,33.275487354829174,73.96404876013912,Side,long,Italy
1717,1717,Pass,Successful,False,False,False,,,,,41260276,SECOND_HALF,3621731,10758,210324.0,0.395872,0.112151,41260277.0,210332.0,0.76795,0.133981,,,Jiri,Pavlenka,3621.731,60.36218333333333,52.220600000000005,14.068005,26.919296,11.775855,25.404919518134992,5.176531231802585,Forward,middle,Czech
1615,1615,Pass,Successful,False,False,False,,,,,41260286,SECOND_HALF,3624813,10758,210332.0,0.810751,0.140077,41260287.0,210330.0,0.771414,0.368759,,,Jakub,Brabec,3624.813,60.41355,52.456152,38.719695,55.131068,14.708085,24.160144668423573,96.35659486090867,Side,middle,Czech
955,955,Pass,Successful,False,False,False,,,,,41260564,SECOND_HALF,3661450,10758,210327.0,0.723132,0.363231,41260566.0,210338.0,0.515823,0.307121,,,Alex,Kral,3661.45,61.024166666666666,35.075964,32.247704999999996,49.172976,38.139255000000006,15.278616060711915,202.68146407891612,Backward,middle,Czech
2244,2244,Pass,Successful,False,False,False,,,,,41260456,SECOND_HALF,3663948,10758,210338.0,0.478465,0.313103,41260457.0,210335.0,0.0959236,0.348512,,,Tomas,Soucek,3663.948,61.0658,6.522804799999999,36.593759999999996,32.53562,32.875815,26.277170122605973,171.8659506904204,Backward,middle,Czech
2324,2324,Pass,Unsuccessful,False,False,False,,,,,41260491,SECOND_HALF,3666900,10758,210335.0,0.069123,0.379886,41260492.0,,0.139469,0.453505,,,David,Zima,3666.9,61.115,9.483892,47.618024999999996,4.700364,39.88803,9.090377485385792,58.24966796697606,Forward,short,Czech
2246,2246,Pass,Successful,False,False,False,,,,,41260508,SECOND_HALF,3671086,10758,210338.0,0.281054,0.54235,41260509.0,210329.0,0.121362,0.608981,,,Tomas,Soucek,3671.086,61.18476666666666,8.252616,63.943005,19.111672000000002,56.94675,12.91768869558951,147.20719203370015,Backward,short,Czech
128,128,Pass,Successful,False,False,False,,,,,41260521,SECOND_HALF,3672595,10758,210329.0,0.120921,0.615244,41260522.0,210333.0,0.0211158,0.711349,,,Vladimir,Darida,3672.595,61.209916666666665,1.4358744,74.691645,8.222628,64.60062,12.160954320189584,123.92294019168298,Backward,short,Czech
1804,1804,Pass,Successful,False,False,False,,,,,41260533,SECOND_HALF,3675600,10758,210333.0,0.0220764,0.753942,41260534.0,210338.0,0.170381,0.860631,,,Jan,Boril,3675.6,61.26,11.585908,90.36625500000001,1.5011952,79.16391,15.072954778592983,48.005434880958774,Forward,middle,Czech
2248,2248,Pass,Successful,False,True,False,,,,,41260552,SECOND_HALF,3678433,10758,210338.0,0.197525,0.867453,41260553.0,210327.0,0.451002,0.783126,,,Tomas,Soucek,3678.433,61.30721666666667,30.668136,82.22823,13.431700000000001,91.082565,19.37766689450309,332.81049260494603,Forward,middle,Czech
2005,2005,Pass,Successful,False,False,False,,,,,41267860,SECOND_HALF,3698295,10757,210308.0,0.376387,0.0420428,41267861.0,210307.0,0.537381,0.0425181,,,Giorgio,Chiellini,3698.295,61.63825,36.541908,4.4644005,25.594316000000003,4.4144939999999995,10.947705753134132,0.26119095530322056,Forward,short,Italy
1082,1082,Pass,Successful,False,False,False,,,,,41267892,SECOND_HALF,3701276,10757,210307.0,0.599927,0.0431401,41267893.0,210309.0,0.806965,0.0848584,,,Gianluigi,Donnarumma,3701.276,61.68793333333333,54.87362,8.910132,40.795035999999996,4.5297105,14.74430805303248,17.283047849784907,Forward,short,Italy
453,453,Pass,Successful,False,False,False,,,,,41267905,SECOND_HALF,3704570,10757,210309.0,0.799402,0.111878,41267906.0,210305.0,0.454454,0.401069,,,Leonardo,Bonucci,3704.57,61.74283333333334,30.902872000000002,42.112245,54.359336,11.74719,38.369809336720984,127.68544693060113,Backward,long,Italy
568,568,Pass,Unsuccessful,False,False,False,,,,,41267906,SECOND_HALF,3706506,10757,210305.0,0.454454,0.401069,41267907.0,,0.0,0.491614,,,Ciro,Immobile,3706.506,61.7751,0.0,51.61947,30.902872000000002,42.112245,32.332256726820184,162.8995592597671,Backward,long,Italy
267,267,Pass,Successful,False,False,False,,,,,41260605,SECOND_HALF,3716844,10758,210330.0,1.0,0.513826,41260606.0,210335.0,0.439746,0.358085,,,Vladimir,Coufal,3716.844,61.9474,29.902728000000003,37.598925,68.0,53.95173,41.45861026626446,203.23085851616477,Backward,long,Czech
2327,2327,Pass,Successful,False,False,False,,,,,41260607,SECOND_HALF,3721914,10758,210335.0,0.470449,0.323041,41260608.0,210324.0,0.486292,0.0995452,,,David,Zima,3721.914,62.0319,33.067856,10.452246,31.990532,33.919305,23.491774839514722,272.62848487946997,Side,middle,Czech
1719,1719,Pass,Unsuccessful,False,False,False,,,,,41260618,SECOND_HALF,3726232,10758,210324.0,0.534886,0.119602,41260619.0,210330.0,0.904459,0.53418,,,Jiri,Pavlenka,3726.232,62.10386666666667,61.503212,56.088899999999995,36.372248,12.55821,50.26416540086382,60.00147246204432,Side,long,Czech
270,270,Pass,Successful,False,False,False,,,,,41260622,SECOND_HALF,3740527,10758,210330.0,1.0,0.479458,41260623.0,210332.0,0.865942,0.390996,,,Vladimir,Coufal,3740.527,62.34211666666667,58.884056,41.05458,68.0,50.34309,13.01448627611693,225.53720766474436,Backward,short,Czech
1617,1617,Pass,Successful,False,False,False,,,,,41260626,SECOND_HALF,3743666,10758,210332.0,0.805096,0.377523,41260627.0,210338.0,0.596553,0.372494,,,Jakub,Brabec,3743.666,62.39443333333334,40.565604,39.111869999999996,54.746528000000005,39.639915,14.190751812916789,182.13249703340813,Backward,short,Czech
2250,2250,Pass,Unsuccessful,False,False,False,,,,,41260632,SECOND_HALF,3747500,10758,210338.0,0.606567,0.388733,41260633.0,,0.999617,0.622108,,,Tomas,Soucek,3747.5,62.458333333333336,67.973956,65.32134,41.246556,40.816964999999996,36.26042339659902,42.51540714708335,Forward,long,Czech
2456,2456,Pass,Successful,False,False,False,,,,,41268141,SECOND_HALF,3816631,10757,210317.0,0.0,0.401719,41268142.0,210305.0,0.0632403,0.429972,,,Emerson,,3816.631,63.61051666666666,4.3003404,45.14706,0.0,42.180495,5.224311959971109,34.599628689610824,Forward,short,Italy
572,572,Pass,Successful,False,False,False,,,,,41268156,SECOND_HALF,3817944,10757,210305.0,0.0543705,0.40366,41268157.0,210306.0,0.6216,0.368071,,,Ciro,Immobile,3817.944,63.6324,42.268800000000006,38.647455,3.697194,42.3843,38.75219735670819,354.46641296696805,Forward,long,Italy
2123,2123,Pass,Successful,False,False,False,,,,,41268166,SECOND_HALF,3822142,10757,210306.0,0.645416,0.387252,41268167.0,210310.0,0.921491,0.532033,,,Alessandro,Florenzi,3822.142,63.70236666666666,62.661387999999995,55.863465,43.888288,40.66146,24.15637058065687,38.99972049543044,Forward,middle,Italy
2213,2213,Pass,Successful,False,False,False,,,,,41268184,SECOND_HALF,3827082,10757,210310.0,0.837252,0.55177,41268185.0,210309.0,0.618649,0.404592,,,Domenico,Berardi,3827.082,63.7847,42.068132,42.48216,56.933136,57.935849999999995,21.44259495807622,226.11234954672827,Backward,middle,Italy
