,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventId,eventPeriod,eventTime,teamId,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min
594,Pass,Successful,False,False,False,,,,,41255497,FIRST_HALF,454323,10757,210302.0,0.309339,0.818222,41255498.0,210305.0,0.192921,0.902899,,,Leonardo,Spinazzola,454.323,7.57205
595,Duel,Unsuccessful,,,,Ground,,,,41255540,FIRST_HALF,471579,10757,210302.0,0.340676,0.839308,,,,,,,Leonardo,Spinazzola,471.579,7.85965
596,Pass Received,,,,,,,,,41255617,FIRST_HALF,519602,10757,210302.0,0.0537258,0.674144,,,,,,,Leonardo,Spinazzola,519.602,8.660033333333333
597,Pass,Successful,False,False,False,,,,,41255621,FIRST_HALF,520626,10757,210302.0,0.0377756,0.638153,41255622.0,210301.0,0.155727,0.580068,,,Leonardo,Spinazzola,520.626,8.6771
598,Pass Received,,,,,,,,,41255691,FIRST_HALF,574575,10757,210302.0,0.0985618,0.329698,,,,,,,Leonardo,Spinazzola,574.575,9.57625
599,Pass,Successful,False,False,False,,,,,41255693,FIRST_HALF,578835,10757,210302.0,0.0675811,0.539438,41255694.0,210304.0,0.0211779,0.549203,,,Leonardo,Spinazzola,578.835,9.647250000000001
600,Pass,Successful,False,False,False,,,,,41255792,FIRST_HALF,671763,10757,210302.0,0.0645302,0.231304,41255793.0,210305.0,0.289319,0.398697,,,Leonardo,Spinazzola,671.763,11.196050000000001
601,Pass Received,,,,,,,,,41255792,FIRST_HALF,671763,10757,210302.0,0.0645302,0.231304,41255793.0,210305.0,0.289319,0.398697,,,Leonardo,Spinazzola,671.763,11.196050000000001
602,Pass,Successful,False,False,False,,,,,41255945,FIRST_HALF,846798,10757,210302.0,0.0,0.581816,41255946.0,210301.0,0.0543654,0.493433,,,Leonardo,Spinazzola,846.798,14.1133
603,Set Piece,,,,,Throw-In,,,,41255945,FIRST_HALF,846798,10757,210302.0,0.0,0.581816,41255946.0,210301.0,0.0543654,0.493433,,,Leonardo,Spinazzola,846.798,14.1133
604,Clearance,,,,,,,,,41255979,FIRST_HALF,870088,10757,210302.0,0.542797,0.0612792,,,,,,,Leonardo,Spinazzola,870.088,14.501466666666666
605,Pass Received,,,,,,,,,41256108,FIRST_HALF,892714,10757,210302.0,0.144471,0.564357,,,,,,,Leonardo,Spinazzola,892.714,14.878566666666668
606,Pass,Unsuccessful,True,False,False,,,,,41256076,FIRST_HALF,899453,10757,210302.0,0.174351,0.948379,41256077.0,,0.525393,0.911698,,,Leonardo,Spinazzola,899.453,14.990883333333333
607,Duel,Successful,,,,Ground,,,,41256340,FIRST_HALF,1181168,10757,210302.0,0.29824,0.482935,,,,,,,Leonardo,Spinazzola,1181.168,19.68613333333333
608,Interception,,,,,,,,,41256340,FIRST_HALF,1181168,10757,210302.0,0.29824,0.482935,,,,,,,Leonardo,Spinazzola,1181.168,19.68613333333333
609,Duel,Unsuccessful,,,,Ground,,,,41256347,FIRST_HALF,1184073,10757,210302.0,0.285534,0.599164,,,,,,,Leonardo,Spinazzola,1184.073,19.734550000000002
610,Pass Received,,,,,,,,,41256445,FIRST_HALF,1273028,10757,210302.0,0.00528591,0.343602,,,,,,,Leonardo,Spinazzola,1273.028,21.217133333333333
611,Duel,Successful,,,,Ground,,,,41256448,FIRST_HALF,1273960,10757,210302.0,0.0361584,0.381,,,,,,,Leonardo,Spinazzola,1273.96,21.232666666666667
612,Pass,Successful,False,False,False,,,,,41256450,FIRST_HALF,1275154,10757,210302.0,0.0541969,0.454814,41256451.0,210304.0,0.0218296,0.505201,,,Leonardo,Spinazzola,1275.154,21.252566666666667
613,Hit,,,,,,,,,41256458,FIRST_HALF,1277787,10757,210302.0,0.0627834,0.61519,,,,,,,Leonardo,Spinazzola,1277.787,21.29645
614,Recovery,,,,,,,,,41256827,FIRST_HALF,1437775,10757,210302.0,0.249916,0.803353,,,,,,,Leonardo,Spinazzola,1437.775,23.96291666666667
615,Pass,Successful,False,False,False,,,,,41256839,FIRST_HALF,1439706,10757,210302.0,0.356543,0.757511,41256840.0,210311.0,0.515893,0.760388,,,Leonardo,Spinazzola,1439.706,23.995099999999997
616,Recovery,,,,,,,,,41257752,FIRST_HALF,1613030,10757,210302.0,0.237341,0.0369978,,,,,,,Leonardo,Spinazzola,1613.03,26.88383333333333
617,Pass,Unsuccessful,False,False,False,,,,,41257766,FIRST_HALF,1613910,10757,210302.0,0.210683,0.00466835,41257767.0,,0.0533807,0.194768,,,Leonardo,Spinazzola,1613.91,26.898500000000002
618,Pass Received,,,,,,,,,41257893,FIRST_HALF,1686220,10757,210302.0,0.255358,0.541145,,,,,,,Leonardo,Spinazzola,1686.22,28.103666666666665
619,Pass,Successful,False,True,False,,,,,41257885,FIRST_HALF,1688402,10757,210302.0,0.152931,0.622611,41257886.0,210304.0,0.0689952,0.73044,,,Leonardo,Spinazzola,1688.402,28.140033333333335
620,Duel,Unsuccessful,,,,Ground,,,,41257948,FIRST_HALF,1720873,10757,210302.0,0.0281656,0.967127,,,,,,,Leonardo,Spinazzola,1720.873,28.681216666666668
621,Pass,Successful,False,False,False,,,,,41257977,FIRST_HALF,1739134,10757,210302.0,0.0,0.915459,41257978.0,210301.0,0.0520061,0.869989,,,Leonardo,Spinazzola,1739.134,28.985566666666667
622,Set Piece,,,,,Throw-In,,,,41257977,FIRST_HALF,1739134,10757,210302.0,0.0,0.915459,41257978.0,210301.0,0.0520061,0.869989,,,Leonardo,Spinazzola,1739.134,28.985566666666667
623,Pass Received,,,,,,,,,41258022,FIRST_HALF,1774083,10757,210302.0,0.0829547,0.458814,,,,,,,Leonardo,Spinazzola,1774.083,29.568050000000003
624,Pass,Successful,False,False,False,,,,,41258024,FIRST_HALF,1774940,10757,210302.0,0.0884318,0.457688,41258025.0,210303.0,0.296698,0.400626,,,Leonardo,Spinazzola,1774.94,29.582333333333334
625,Pass Received,,,,,,,,,41258229,FIRST_HALF,1869557,10757,210302.0,0.0645425,0.682958,,,,,,,Leonardo,Spinazzola,1869.557,31.159283333333335
626,Duel,Unsuccessful,,,,Ground,,,,41258235,FIRST_HALF,1873728,10757,210302.0,0.118644,0.852524,,,,,,,Leonardo,Spinazzola,1873.728,31.2288
627,Recovery,,,,,,,,,41258236,FIRST_HALF,1876689,10757,210302.0,0.0623331,0.931805,,,,,,,Leonardo,Spinazzola,1876.689,31.27815
628,Pass,Successful,False,False,False,,,,,41258242,FIRST_HALF,1878306,10757,210302.0,0.0538853,0.92178,41258243.0,210304.0,0.0599933,0.725603,,,Leonardo,Spinazzola,1878.306,31.3051
629,Pass Received,,,,,,,,,41258498,FIRST_HALF,2110400,10757,210302.0,0.11062,0.352263,,,,,,,Leonardo,Spinazzola,2110.4,35.17333333333333
630,Pass,Successful,False,False,False,,,,,41258501,FIRST_HALF,2111705,10757,210302.0,0.14384,0.36301,41258504.0,210301.0,0.278174,0.38847,,,Leonardo,Spinazzola,2111.705,35.19508333333333
631,Pass Received,,,,,,,,,41258605,FIRST_HALF,2165405,10757,210302.0,0.09734,0.463088,,,,,,,Leonardo,Spinazzola,2165.405,36.09008333333334
632,Pass,Successful,False,False,False,,,,,41258608,FIRST_HALF,2166571,10757,210302.0,0.141745,0.447645,41258609.0,210309.0,0.480065,0.356533,,,Leonardo,Spinazzola,2166.571,36.109516666666664
633,Intervention,,,,,,,,,41258655,FIRST_HALF,2210083,10757,210302.0,0.133003,0.0381886,,,,,,,Leonardo,Spinazzola,2210.083,36.834716666666665
634,Pass Received,,,,,,,,,41258714,FIRST_HALF,2249293,10757,210302.0,0.205051,0.550861,,,,,,,Leonardo,Spinazzola,2249.293,37.488216666666666
635,Pass,Successful,False,False,False,,,,,41258723,FIRST_HALF,2250765,10757,210302.0,0.14485,0.558794,41258724.0,210308.0,0.318182,0.499245,,,Leonardo,Spinazzola,2250.765,37.51275
636,Pass Received,,,,,,,,,41258725,FIRST_HALF,2254162,10757,210302.0,0.124765,0.544184,,,,,,,Leonardo,Spinazzola,2254.162,37.56936666666666
637,Pass,Successful,False,False,False,,,,,41258730,FIRST_HALF,2256144,10757,210302.0,0.209392,0.503049,41258731.0,210303.0,0.330796,0.544949,,,Leonardo,Spinazzola,2256.144,37.602399999999996
638,Pass Received,,,,,,,,,41258791,FIRST_HALF,2281183,10757,210302.0,0.0484616,0.770929,,,,,,,Leonardo,Spinazzola,2281.183,38.01971666666667
639,Shot,Blocked,,,,,Right Foot,0.04735965253352521,,41258785,FIRST_HALF,2286023,10757,210302.0,0.268322,0.869089,,,,,,,Leonardo,Spinazzola,2286.023,38.10038333333333
640,Pass,Successful,False,False,False,,,,,41258907,FIRST_HALF,2353719,10757,210302.0,0.0,0.836529,41258908.0,210305.0,0.109186,0.774834,,,Leonardo,Spinazzola,2353.719,39.22865
641,Set Piece,,,,,Throw-In,,,,41258907,FIRST_HALF,2353719,10757,210302.0,0.0,0.836529,41258908.0,210305.0,0.109186,0.774834,,,Leonardo,Spinazzola,2353.719,39.22865
642,Pass Received,,,,,,,,,41258909,FIRST_HALF,2355566,10757,210302.0,0.0287412,0.817873,,,,,,,Leonardo,Spinazzola,2355.566,39.25943333333333
643,Pass,Successful,False,False,False,,,,,41258919,FIRST_HALF,2357680,10757,210302.0,0.0460725,0.769099,41258920.0,210309.0,0.407741,0.501512,,,Leonardo,Spinazzola,2357.68,39.294666666666664
644,Pass Received,,,,,,,,,41259083,FIRST_HALF,2442668,10757,210302.0,0.0782502,0.327302,,,,,,,Leonardo,Spinazzola,2442.668,40.711133333333336
645,Pass,Successful,False,False,False,,,,,41259089,FIRST_HALF,2444664,10757,210302.0,0.0978785,0.250873,41259090.0,210308.0,0.181455,0.184093,,,Leonardo,Spinazzola,2444.664,40.744400000000006
646,Pass Received,,,,,,,,,41259412,FIRST_HALF,2583549,10757,210302.0,0.0660432,0.708224,,,,,,,Leonardo,Spinazzola,2583.549,43.05915
647,Pass,Successful,False,False,False,,,,,41259422,FIRST_HALF,2586075,10757,210302.0,0.114827,0.679727,41259423.0,210306.0,0.806186,0.522138,,,Leonardo,Spinazzola,2586.075,43.10125
648,Take-On,Unsuccessful,,,,,,,,41260241,SECOND_HALF,2718245,10757,210302.0,0.0399931,0.533266,,,,,,,Leonardo,Spinazzola,2718.245,45.30408333333333
649,Recovery,,,,,,,,,41260241,SECOND_HALF,2718245,10757,210302.0,0.0399931,0.533266,,,,,,,Leonardo,Spinazzola,2718.245,45.30408333333333
650,Pass,Successful,False,False,False,,,,,41260404,SECOND_HALF,2727651,10757,210302.0,0.0,0.589928,41260405.0,210301.0,0.0328508,0.523938,,,Leonardo,Spinazzola,2727.651,45.46085
651,Set Piece,,,,,Throw-In,,,,41260404,SECOND_HALF,2727651,10757,210302.0,0.0,0.589928,41260405.0,210301.0,0.0328508,0.523938,,,Leonardo,Spinazzola,2727.651,45.46085
652,Pass,Successful,False,False,False,,,,,41263583,SECOND_HALF,2737109,10757,210302.0,0.0110899,0.514719,41263584.0,210308.0,0.0292768,0.394529,,,Leonardo,Spinazzola,2737.109,45.61848333333333
653,Set Piece,,,,,Freekick,,,,41263583,SECOND_HALF,2737109,10757,210302.0,0.0110899,0.514719,41263584.0,210308.0,0.0292768,0.394529,,,Leonardo,Spinazzola,2737.109,45.61848333333333
654,Pass Received,,,,,,,,,41263740,SECOND_HALF,2888558,10757,210302.0,0.140452,0.741687,,,,,,,Leonardo,Spinazzola,2888.558,48.142633333333336
655,Pass,Unsuccessful,True,False,False,,,,,41263747,SECOND_HALF,2893701,10757,210302.0,0.322357,0.993293,41263748.0,,0.365685,0.982056,,,Leonardo,Spinazzola,2893.701,48.22835
656,Pass Received,,,,,,,,,41263799,SECOND_HALF,2936183,10757,210302.0,0.583428,0.435365,,,,,,,Leonardo,Spinazzola,2936.183,48.93638333333333
657,Pass,Successful,False,False,False,,,,,41263800,SECOND_HALF,2936944,10757,210302.0,0.621552,0.434915,41263801.0,210306.0,0.920634,0.637433,,,Leonardo,Spinazzola,2936.944,48.94906666666667
658,Pass Received,,,,,,,,,41266712,SECOND_HALF,3144357,10757,210302.0,0.0349338,0.650894,,,,,,,Leonardo,Spinazzola,3144.357,52.40595
659,Pass,Successful,False,False,False,,,,,41266718,SECOND_HALF,3148339,10757,210302.0,0.185916,0.546681,41266719.0,210308.0,0.19608,0.401638,,,Leonardo,Spinazzola,3148.339,52.472316666666664
660,Pass Received,,,,,,,,,41266738,SECOND_HALF,3164425,10757,210302.0,0.0252186,0.405011,,,,,,,Leonardo,Spinazzola,3164.425,52.74041666666667
661,Pass,Successful,False,False,False,,,,,41266741,SECOND_HALF,3165415,10757,210302.0,0.0169228,0.409571,41266742.0,210304.0,0.167116,0.451607,,,Leonardo,Spinazzola,3165.415,52.75691666666667
662,Offside,,,,,,,,,41266843,SECOND_HALF,3244100,10757,210302.0,0.0433688,0.688782,,,,,,,Leonardo,Spinazzola,3244.1,54.068333333333335
663,Pass Received,,,,,,,,,41266918,SECOND_HALF,3316401,10757,210302.0,0.0244676,0.699697,,,,,,,Leonardo,Spinazzola,3316.401,55.27335
664,Pass,Successful,False,False,False,,,,,41266919,SECOND_HALF,3318193,10757,210302.0,0.0232041,0.691343,41266920.0,210304.0,0.0263544,0.641721,,,Leonardo,Spinazzola,3318.193,55.30321666666667
665,Pass,Successful,False,False,False,,,,,41266979,SECOND_HALF,3375669,10757,210302.0,0.628364,0.372754,41266980.0,210307.0,0.563248,0.119082,,,Leonardo,Spinazzola,3375.669,56.26115
666,Recovery,,,,,,,,,41266979,SECOND_HALF,3375669,10757,210302.0,0.628364,0.372754,41266980.0,210307.0,0.563248,0.119082,,,Leonardo,Spinazzola,3375.669,56.26115
667,Pass Received,,,,,,,,,41266988,SECOND_HALF,3382699,10757,210302.0,0.221775,0.195545,,,,,,,Leonardo,Spinazzola,3382.699,56.37831666666667
668,Pass,Successful,False,False,False,,,,,41267001,SECOND_HALF,3386478,10757,210302.0,0.142554,0.237577,41267002.0,210304.0,0.0717094,0.361831,,,Leonardo,Spinazzola,3386.478,56.4413
669,Pass,Successful,False,True,False,,,,,41267120,SECOND_HALF,3430629,10757,210302.0,0.0315992,0.58408,41267121.0,210304.0,0.158459,0.828981,,,Leonardo,Spinazzola,3430.629,57.17715
670,Pass Received,,,,,,,,,41267120,SECOND_HALF,3430629,10757,210302.0,0.0315992,0.58408,41267121.0,210304.0,0.158459,0.828981,,,Leonardo,Spinazzola,3430.629,57.17715
671,Pass Received,,,,,,,,,41267416,SECOND_HALF,3576802,10757,210302.0,0.0532968,0.733511,,,,,,,Leonardo,Spinazzola,3576.802,59.61336666666667
672,Duel,Successful,,,,Ground,,,,41267424,SECOND_HALF,3579526,10757,210302.0,0.0624057,0.826702,,,,,,,Leonardo,Spinazzola,3579.526,59.658766666666665
673,Pass,Successful,False,False,False,,,,,41267429,SECOND_HALF,3581402,10757,210302.0,0.0275128,0.886752,41267430.0,210304.0,0.0310396,0.826533,,,Leonardo,Spinazzola,3581.402,59.69003333333333
674,Duel,Successful,,,,Aerial,,,,41267932,SECOND_HALF,3729369,10757,210302.0,0.100235,0.463945,,,,,,,Leonardo,Spinazzola,3729.369,62.156150000000004
675,Intervention,,,,,,,,,41267932,SECOND_HALF,3729369,10757,210302.0,0.100235,0.463945,,,,,,,Leonardo,Spinazzola,3729.369,62.156150000000004
676,Substitution,,,,,Off,,,,41259996,SECOND_HALF,3781777,10757,210302.0,0.12825,0.24605,,,,,,,Leonardo,Spinazzola,3781.777,63.02961666666667
677,Pass,Unsuccessful,False,False,False,,,,,41254914,FIRST_HALF,13023,10757,210304.0,0.104267,0.518917,41254915.0,,0.106785,0.505233,,,Lorenzo,Insigne,13.023,0.21705
678,Pass Received,,,,,,,,,41254914,FIRST_HALF,13023,10757,210304.0,0.104267,0.518917,41254915.0,,0.106785,0.505233,,,Lorenzo,Insigne,13.023,0.21705
679,Pass,Successful,False,False,False,,,,,41255138,FIRST_HALF,184528,10757,210304.0,0.0267157,0.199525,41255139.0,210301.0,0.167947,0.195243,,,Lorenzo,Insigne,184.528,3.0754666666666663
680,Pass Received,,,,,,,,,41255138,FIRST_HALF,184528,10757,210304.0,0.0267157,0.199525,41255139.0,210301.0,0.167947,0.195243,,,Lorenzo,Insigne,184.528,3.0754666666666663
681,Pass,Successful,False,False,False,,,,,41255146,FIRST_HALF,188083,10757,210304.0,0.010298,0.203187,41255147.0,210308.0,0.169105,0.0754667,,,Lorenzo,Insigne,188.083,3.134716666666667
682,Pass Received,,,,,,,,,41255146,FIRST_HALF,188083,10757,210304.0,0.010298,0.203187,41255147.0,210308.0,0.169105,0.0754667,,,Lorenzo,Insigne,188.083,3.134716666666667
683,Duel,Unsuccessful,,,,Ground,,,,41255353,FIRST_HALF,374494,10757,210304.0,0.0493781,0.0746282,,,,,,,Lorenzo,Insigne,374.494,6.241566666666667
684,Duel,Successful,,,,Ground,,,,41255457,FIRST_HALF,444009,10757,210304.0,0.593257,0.853223,,,,,,,Lorenzo,Insigne,444.009,7.40015
685,Pass Received,,,,,,,,,41255457,FIRST_HALF,444009,10757,210304.0,0.593257,0.853223,,,,,,,Lorenzo,Insigne,444.009,7.40015
686,Duel,Unsuccessful,,,,Ground,,,,41255461,FIRST_HALF,444628,10757,210304.0,0.558385,0.875916,,,,,,,Lorenzo,Insigne,444.628,7.410466666666666
687,Pass Received,,,,,,,,,41255519,FIRST_HALF,467250,10757,210304.0,0.535281,0.874516,,,,,,,Lorenzo,Insigne,467.25,7.7875
688,Pass,Unsuccessful,False,False,False,,,,,41255534,FIRST_HALF,469519,10757,210304.0,0.485419,0.86441,41255535.0,,0.430334,0.882992,,,Lorenzo,Insigne,469.519,7.825316666666667
689,Pass,Successful,False,False,False,,,,,41255607,FIRST_HALF,513682,10757,210304.0,0.314842,0.64155,41255608.0,210305.0,0.436439,0.663254,,,Lorenzo,Insigne,513.682,8.561366666666666
690,Pass Received,,,,,,,,,41255607,FIRST_HALF,513682,10757,210304.0,0.314842,0.64155,41255608.0,210305.0,0.436439,0.663254,,,Lorenzo,Insigne,513.682,8.561366666666666
691,Pass Received,,,,,,,,,41255609,FIRST_HALF,515434,10757,210304.0,0.347808,0.634269,,,,,,,Lorenzo,Insigne,515.434,8.590566666666666
692,Pass,Successful,False,False,False,,,,,41255660,FIRST_HALF,516546,10757,210304.0,0.360353,0.63034,41255661.0,210301.0,0.249211,0.600439,,,Lorenzo,Insigne,516.546,8.609100000000002
693,Pass Received,,,,,,,,,41255632,FIRST_HALF,529489,10757,210304.0,0.403255,0.714793,,,,,,,Lorenzo,Insigne,529.489,8.824816666666667
694,Pass,Successful,False,True,False,,,,,41255651,FIRST_HALF,530921,10757,210304.0,0.46655,0.710112,41255652.0,210305.0,0.325072,0.922854,,,Lorenzo,Insigne,530.921,8.848683333333334
695,Pass Received,,,,,,,,,41255694,FIRST_HALF,579458,10757,210304.0,0.0211779,0.549203,,,,,,,Lorenzo,Insigne,579.458,9.657633333333333
696,Pass,Successful,False,False,False,,,,,41255705,FIRST_HALF,583250,10757,210304.0,0.169336,0.482514,41255706.0,210308.0,0.210068,0.426065,,,Lorenzo,Insigne,583.25,9.720833333333333
697,Pass Received,,,,,,,,,41255707,FIRST_HALF,585675,10757,210304.0,0.086299,0.50762,,,,,,,Lorenzo,Insigne,585.675,9.761249999999999
698,Pass,Successful,False,False,False,,,,,41255709,FIRST_HALF,588068,10757,210304.0,0.1579,0.473338,41255710.0,210308.0,0.211552,0.338844,,,Lorenzo,Insigne,588.068,9.801133333333333
699,Duel,Successful,,,,Ground,,,,41256410,FIRST_HALF,1240529,10757,210304.0,0.0800719,0.0335047,,,,,,,Lorenzo,Insigne,1240.529,20.675483333333332
700,Intervention,,,,,,,,,41256410,FIRST_HALF,1240529,10757,210304.0,0.0800719,0.0335047,,,,,,,Lorenzo,Insigne,1240.529,20.675483333333332
701,Pass Received,,,,,,,,,41256451,FIRST_HALF,1275754,10757,210304.0,0.0218296,0.505201,,,,,,,Lorenzo,Insigne,1275.754,21.262566666666665
702,Pass,Unsuccessful,False,False,False,,,,,41256457,FIRST_HALF,1277114,10757,210304.0,0.0471491,0.477534,41256458.0,210302.0,0.0627834,0.61519,,,Lorenzo,Insigne,1277.114,21.285233333333334
703,Pass Received,,,,,,,,,41256498,FIRST_HALF,1296563,10757,210304.0,0.23573,0.234782,,,,,,,Lorenzo,Insigne,1296.563,21.609383333333334
704,Foul Won,,,,,,,,,41256511,FIRST_HALF,1298212,10757,210304.0,0.141014,0.284374,,,,,,,Lorenzo,Insigne,1298.212,21.636866666666666
705,Pass Received,,,,,,,,,41256600,FIRST_HALF,1332913,10757,210304.0,0.305768,0.717146,,,,,,,Lorenzo,Insigne,1332.913,22.215216666666667
706,Pass,Unsuccessful,True,False,False,,,,,41256616,FIRST_HALF,1334209,10757,210304.0,0.306268,0.7185,41256617.0,210311.0,0.472745,0.913158,,,Lorenzo,Insigne,1334.209,22.236816666666666
707,Pass Received,,,,,,,,,41256716,FIRST_HALF,1409592,10757,210304.0,0.492176,0.567258,,,,,,,Lorenzo,Insigne,1409.592,23.4932
708,Take-On,Unsuccessful,,,,,,,,41256720,FIRST_HALF,1411258,10757,210304.0,0.635648,0.551322,,,,,,,Lorenzo,Insigne,1411.258,23.520966666666666
709,Pass Received,,,,,,,,,41256792,FIRST_HALF,1429249,10757,210304.0,0.356619,0.762725,,,,,,,Lorenzo,Insigne,1429.249,23.820816666666666
710,Shot,Blocked,,,,,Right Foot,0.041132767461179845,,41256786,FIRST_HALF,1430908,10757,210304.0,0.387876,0.777162,,,,,,,Lorenzo,Insigne,1430.908,23.848466666666663
711,Duel,Successful,,,,Ground,,,,41257745,FIRST_HALF,1610233,10757,210304.0,0.15564,0.162424,,,,,,,Lorenzo,Insigne,1610.233,26.837216666666666
712,Intervention,,,,,,,,,41257745,FIRST_HALF,1610233,10757,210304.0,0.15564,0.162424,,,,,,,Lorenzo,Insigne,1610.233,26.837216666666666
713,Pass Received,,,,,,,,,41257886,FIRST_HALF,1689311,10757,210304.0,0.0689952,0.73044,,,,,,,Lorenzo,Insigne,1689.311,28.155183333333333
714,Take-On,Successful,,,,,,,,41257874,FIRST_HALF,1693151,10757,210304.0,0.228668,0.838797,,,,,,,Lorenzo,Insigne,1693.151,28.219183333333334
715,Shot,Blocked,,,,,Right Foot,0.11046152630661263,,41257882,FIRST_HALF,1696642,10757,210304.0,0.324379,0.927832,,,,,,,Lorenzo,Insigne,1696.642,28.27736666666667
716,Pass Received,,,,,,,,,41257924,FIRST_HALF,1709084,10757,210304.0,0.168785,0.725403,,,,,,,Lorenzo,Insigne,1709.084,28.484733333333335
717,Pass,Successful,False,False,False,,,,,41257928,FIRST_HALF,1710056,10757,210304.0,0.17324,0.677458,41257929.0,210308.0,0.221914,0.531866,,,Lorenzo,Insigne,1710.056,28.500933333333332
718,Pass Received,,,,,,,,,41257980,FIRST_HALF,1742760,10757,210304.0,0.227881,0.861156,,,,,,,Lorenzo,Insigne,1742.76,29.046
719,Pass,Unsuccessful,True,False,False,,,,,41257987,FIRST_HALF,1743328,10757,210304.0,0.259952,0.853104,41257988.0,,0.822346,1.0,,,Lorenzo,Insigne,1743.328,29.055466666666668
720,Pass Received,,,,,,,,,41258072,FIRST_HALF,1793464,10757,210304.0,0.333131,0.604512,,,,,,,Lorenzo,Insigne,1793.464,29.891066666666667
721,Pass,Successful,False,False,False,,,,,41258080,FIRST_HALF,1795364,10757,210304.0,0.412941,0.587373,41258081.0,210306.0,0.900799,0.655457,,,Lorenzo,Insigne,1795.364,29.922733333333333
722,Pass,Unsuccessful,False,False,False,,,,,41258127,FIRST_HALF,1811512,10757,210304.0,0.191855,0.699766,41258128.0,210303.0,0.261905,0.663333,,,Lorenzo,Insigne,1811.512,30.191866666666666
723,Pass Received,,,,,,,,,41258127,FIRST_HALF,1811512,10757,210304.0,0.191855,0.699766,41258128.0,210303.0,0.261905,0.663333,,,Lorenzo,Insigne,1811.512,30.191866666666666
724,Pass Received,,,,,,,,,41258243,FIRST_HALF,1880036,10757,210304.0,0.0599933,0.725603,,,,,,,Lorenzo,Insigne,1880.036,31.333933333333334
